workflow,category,dependency,version,count
smoke-tests-deployment.yml,pip,"codex-ml[${PROFILE}]==${VERSION}",any,1
smoke-tests-deployment.yml,tools,python,used,1
smoke-tests-deployment.yml,tools,bash,used,1
status_gate.yml,language,python,3.12.13,1
status_gate.yml,action,actions/checkout,any,1
status_gate.yml,action,./.github/actions/setup-python-cached,any,1
status_gate.yml,action,actions/checkout,any,1
status_gate.yml,tools,python,used,1
sync-env-vars.yml,language,python,3.12.13,1
sync-env-vars.yml,action,actions/checkout,any,1
sync-env-vars.yml,action,./.github/actions/setup-python-cached,any,1
sync-env-vars.yml,tools,python,used,1
telemetry-collection.yml,language,python,3.12.13,1
telemetry-collection.yml,action,actions/checkout,any,1
telemetry-collection.yml,action,./.github/actions/setup-python-cached,any,1
telemetry-collection.yml,action,actions/upload-artifact,any,1
telemetry-collection.yml,action,actions/github-script,any,1
telemetry-collection.yml,pip,--upgrade pip,any,1
telemetry-collection.yml,pip,reque,any,1
telemetry-collection.yml,tools,jq,used,1
telemetry-collection.yml,tools,python,used,1
template_lint.yml,action,actions/checkout,any,1
template_lint.yml,action,actions/checkout,any,1
template_lint.yml,tools,python,used,1
test-pyramid-report.yml,language,python,6,1
test-pyramid-report.yml,language,python,3.12.13,1
test-pyramid-report.yml,action,actions/checkout,any,1
test-pyramid-report.yml,action,actions/setup-python,any,1
test-pyramid-report.yml,action,actions/upload-artifact,any,1
test-pyramid-report.yml,pip,-q -r requirement,any,1
test-pyramid-report.yml,tools,python,used,1
test-rag.yml,language,python,${{ matrix.python-version }},1
test-rag.yml,action,actions/checkout,any,1
test-rag.yml,action,./.github/actions/setup-python-cached,any,1
test-rag.yml,action,actions/cache,any,1
test-rag.yml,action,codecov/codecov-action,any,1
test-rag.yml,action,actions/upload-artifact,any,1
test-rag.yml,action,actions/upload-artifact,any,1
test-rag.yml,action,actions/checkout,any,1
test-rag.yml,pip,',any,1
test-rag.yml,pip,--upgrade cryptography pyOpenSSL 2>&1 | tail,any,1
test-rag.yml,pip,--no-cache-dir -e,any,1
test-rag.yml,pip,--no-cache-dir --force-rein,any,1
test-rag.yml,pip,bandit 2>&1 | tail -3; then,any,1
test-rag.yml,tools,docker,used,1
test-rag.yml,tools,python,used,1
test-variables-api.yml,language,python,6,1
test-variables-api.yml,language,python,6,1
test-variables-api.yml,language,python,3.12.13,1
test-variables-api.yml,language,python,3.12.13,1
test-variables-api.yml,action,actions/checkout,any,1
test-variables-api.yml,action,actions/setup-python,any,1
test-variables-api.yml,action,./.github/actions/post-pr-summary,any,1
test-variables-api.yml,action,actions/checkout,any,1
test-variables-api.yml,action,actions/setup-python,any,1
test-variables-api.yml,action,./.github/actions/post-pr-summary,any,1
test-variables-api.yml,tools,curl,used,1
test-variables-api.yml,tools,python,used,1
tiered-approval-gate.yml,language,python,6,1
tiered-approval-gate.yml,language,python,3.12,1
tiered-approval-gate.yml,action,actions/checkout,any,1
tiered-approval-gate.yml,action,actions/setup-python,any,1
tiered-approval-gate.yml,tools,python,used,1
token-expiry-monitor.yml,tools,jq,used,1
token-probe.yml,action,actions/github-script,any,1
token-probe.yml,tools,curl,used,1
trigger-on-approval.yml,language,python,6,1
trigger-on-approval.yml,language,python,3.12.13,1
trigger-on-approval.yml,action,actions/checkout,any,1
trigger-on-approval.yml,action,actions/setup-python,any,1
trigger-on-approval.yml,action,actions/github-script,any,1
trigger-on-approval.yml,action,actions/github-script,any,1
trigger-on-approval.yml,action,actions/github-script,any,1
trigger-on-approval.yml,action,actions/github-script,any,1
trigger-on-approval.yml,action,actions/github-script,any,1
trigger-on-approval.yml,tools,python,used,1
unified-cognitive-brain-suite.yml,action,write,any,1
unified-cognitive-brain-suite.yml,action,actions/checkout,any,1
unified-cognitive-brain-suite.yml,action,actions/checkout,any,1
unified-cognitive-brain-suite.yml,action,actions/checkout,any,1
unified-cognitive-brain-suite.yml,action,actions/checkout,any,1
unified-cognitive-brain-suite.yml,action,actions/checkout,any,1
unified-cognitive-brain-suite.yml,action,actions/checkout,any,1
unified-cognitive-brain-suite.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-copilot-management.yml,action,actions/checkout,any,1
unified-deployment.yml,language,python,3.12.13,1
unified-deployment.yml,language,python,3.12.13,1
unified-deployment.yml,language,node,5,1
unified-deployment.yml,language,node,22,1
unified-deployment.yml,action,actions/checkout,any,1
unified-deployment.yml,action,./.github/actions/setup-python-cached,any,1
unified-deployment.yml,action,actions/checkout,any,1
unified-deployment.yml,action,actions/setup-node,any,1
unified-deployment.yml,action,actions/upload-artifact,any,1
unified-deployment.yml,action,actions/checkout,any,1
unified-deployment.yml,action,./.github/actions/setup-python-cached,any,1
unified-deployment.yml,action,actions/upload-artifact,any,1
unified-deployment.yml,action,actions/checkout,any,1
unified-deployment.yml,action,actions/download-artifact,any,1
unified-deployment.yml,pip,--upgrade pip,any,1
unified-deployment.yml,pip,pyte,any,1
unified-deployment.yml,pip,-e ".[dev,te,any,1
unified-deployment.yml,pip,--upgrade pip build,any,1
unified-deployment.yml,tools,python,used,1
unified-deployment.yml,tools,node,used,1
unified-deployment.yml,tools,npm,used,1
unified-documentation.yml,action,actions/checkout,any,1
unified-documentation.yml,action,actions/checkout,any,1
unified-documentation.yml,action,actions/checkout,any,1
unified-documentation.yml,action,actions/checkout,any,1
unified-documentation.yml,action,actions/checkout,any,1
unified-documentation.yml,action,actions/checkout,any,1
unified-governance-check.yml,language,python,6,1
unified-governance-check.yml,language,python,3.12,1
unified-governance-check.yml,action,actions/checkout,any,1
unified-governance-check.yml,action,actions/setup-python,any,1
unified-governance-check.yml,action,actions/github-script,any,1
unified-governance-check.yml,action,actions/github-script,any,1
unified-governance-check.yml,pip,--quiet --upgrade pip,any,1
unified-governance-check.yml,pip,--quiet pydantic reque,any,1
unified-governance-check.yml,tools,python,used,1
unified-health-monitoring.yml,action,actions/checkout,any,1
unified-health-monitoring.yml,action,actions/checkout,any,1
unified-health-monitoring.yml,action,actions/checkout,any,1
unified-health-monitoring.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,write,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-monitoring-suite.yml,action,actions/checkout,any,1
unified-phase-gates.yml,action,actions/checkout,any,1
unified-phase-gates.yml,action,actions/checkout,any,1
unified-phase-gates.yml,action,actions/checkout,any,1
unified-phase-gates.yml,action,actions/checkout,any,1
unified-phase-gates.yml,action,actions/checkout,any,1
unified-post-merge-management.yml,action,actions/checkout,any,1
unified-post-merge-management.yml,action,actions/checkout,any,1
unified-post-merge-management.yml,action,actions/checkout,any,1
unified-post-merge-management.yml,action,actions/checkout,any,1
unified-security-ops-suite.yml,action,write,any,1
unified-security-ops-suite.yml,action,actions/checkout,any,1
unified-security-ops-suite.yml,action,actions/checkout,any,1
unified-security-ops-suite.yml,action,actions/checkout,any,1
unified-security-ops-suite.yml,action,actions/checkout,any,1
unified-security-ops-suite.yml,action,actions/checkout,any,1
unified-security-ops-suite.yml,action,actions/checkout,any,1
unified-security-ops-suite.yml,action,actions/checkout,any,1
unified-security-scanning.yml,action,actions/checkout,any,1
unified-security-scanning.yml,action,actions/checkout,any,1
unified-security-scanning.yml,action,actions/checkout,any,1
unified-security-scanning.yml,action,actions/checkout,any,1
unified-session-management.yml,action,actions/checkout,any,1
unified-session-management.yml,action,actions/checkout,any,1
unified-session-management.yml,action,actions/checkout,any,1
unified-session-management.yml,action,actions/checkout,any,1
unified-session-management.yml,action,actions/checkout,any,1
validate-api-null-handling.yml,language,python,6,1
validate-api-null-handling.yml,language,python,${{ env.PYTHON_VERSION }},1
validate-api-null-handling.yml,action,actions/checkout,any,1
validate-api-null-handling.yml,action,actions/setup-python,any,1
validate-api-null-handling.yml,action,actions/github-script,any,1
validate-api-null-handling.yml,tools,python,used,1
validate-code-examples.yml,language,python,6,1
validate-code-examples.yml,language,python,6,1
validate-code-examples.yml,language,python,3.12,1
validate-code-examples.yml,language,python,3.12,1
validate-code-examples.yml,action,actions/checkout,any,1
validate-code-examples.yml,action,actions/setup-python,any,1
validate-code-examples.yml,action,actions/checkout,any,1
validate-code-examples.yml,action,actions/checkout,any,1
validate-code-examples.yml,action,actions/setup-python,any,1
validate-code-examples.yml,pip,pyyaml,any,1
validate-code-examples.yml,tools,git,used,1
validate-code-examples.yml,tools,python,used,1
validate-code-examples.yml,tools,bash,used,1
validate-token-health.yml,language,python,6,1
validate-token-health.yml,language,python,3.11,1
validate-token-health.yml,action,actions/checkout,any,1
validate-token-health.yml,action,actions/setup-python,any,1
validate-token-health.yml,action,actions/upload-artifact,any,1
validate-token-health.yml,action,actions/github-script,any,1
validate-token-health.yml,apt,gh,system,1
validate-token-health.yml,tools,python,used,1
validate.yml,language,python,3.12.13,1
validate.yml,language,python,3.12.13,1
validate.yml,action,actions/checkout,any,1
validate.yml,action,./.github/actions/setup-python-cached,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,actions/checkout,any,1
validate.yml,action,actions/checkout,any,1
validate.yml,action,./.github/actions/setup-python-cached,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,actions/upload-artifact,any,1
validate.yml,action,codecov/codecov-action,any,1
validate.yml,tools,git,used,1
validate.yml,tools,python,used,1
validate.yml,tools,bash,used,1
vars-guide-sync.yml,language,python,3.12.13,1
vars-guide-sync.yml,action,actions/checkout,any,1
vars-guide-sync.yml,action,./.github/actions/resolve-push-target,any,1
vars-guide-sync.yml,action,./.github/actions/setup-python-cached,any,1
vars-guide-sync.yml,action,actions/upload-artifact,any,1
vars-guide-sync.yml,action,actions/github-script,any,1
vars-guide-sync.yml,tools,git,used,1
vars-guide-sync.yml,tools,python,used,1
wec-enforcement-gate.yml,action,actions/checkout,any,1
workflow-analytics-unified.yml,language,python,3.12.13,1
workflow-analytics-unified.yml,language,python,3.12.13,1
workflow-analytics-unified.yml,language,python,3.12.13,1
workflow-analytics-unified.yml,action,actions/checkout,any,1
workflow-analytics-unified.yml,action,./.github/actions/setup-python-cached,any,1
workflow-analytics-unified.yml,action,actions/upload-artifact,any,1
workflow-analytics-unified.yml,action,actions/checkout,any,1
workflow-analytics-unified.yml,action,./.github/actions/setup-python-cached,any,1
workflow-analytics-unified.yml,action,actions/upload-artifact,any,1
workflow-analytics-unified.yml,action,actions/checkout,any,1
workflow-analytics-unified.yml,action,./.github/actions/setup-python-cached,any,1
workflow-analytics-unified.yml,action,actions/upload-artifact,any,1
workflow-analytics-unified.yml,pip,--upgrade pip,any,1
workflow-analytics-unified.yml,pip,reque,any,1
workflow-analytics-unified.yml,pip,--upgrade pip,any,1
workflow-analytics-unified.yml,pip,reque,any,1
workflow-analytics-unified.yml,pip,--upgrade pip,any,1
workflow-analytics-unified.yml,pip,reque,any,1
workflow-analytics-unified.yml,tools,jq,used,1
workflow-analytics-unified.yml,tools,python,used,1
workflow-compliance-gate.yml,language,python,6,1
workflow-compliance-gate.yml,language,python,3.12.13,1
workflow-compliance-gate.yml,action,actions/checkout,any,1
workflow-compliance-gate.yml,action,actions/setup-python,any,1
workflow-compliance-gate.yml,pip,PyYAML --quiet,any,1
workflow-compliance-gate.yml,tools,python,used,1
workflow-execution-gate.yml,language,python,6,1
workflow-execution-gate.yml,language,python,3.12,1
workflow-execution-gate.yml,action,actions/checkout,any,1
workflow-execution-gate.yml,action,actions/setup-python,any,1
workflow-execution-gate.yml,tools,python,used,1
workflow-expiry-enforcer.yml,action,actions/checkout,any,1
workflow-expiry-enforcer.yml,tools,git,used,1
workflow-expiry-enforcer.yml,tools,python,used,1
workflow-expiry-enforcer.yml,tools,bash,used,1
workflow-link-validation.yml,language,python,6,1
workflow-link-validation.yml,language,python,${{ env.PYTHON_VERSION }},1
workflow-link-validation.yml,language,python,${{ env.PYTHON_VERSION }},1
workflow-link-validation.yml,action,actions/checkout,any,1
workflow-link-validation.yml,action,actions/setup-python,any,1
workflow-link-validation.yml,action,./.github/actions/setup-python-cached,any,1
workflow-link-validation.yml,action,actions/github-script,any,1
workflow-link-validation.yml,action,actions/upload-artifact,any,1
workflow-link-validation.yml,action,actions/checkout,any,1
workflow-link-validation.yml,pip,pyyaml --quiet,any,1
workflow-link-validation.yml,tools,python,used,1
workflow-restore.yml,action,actions/checkout,any,1
workflow-restore.yml,tools,git,used,1
workflow-restore.yml,tools,python,used,1
